"","rules","support","confidence","lift"
"12516","{seller=privat,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {notRepairedDamage=nein}",0.0376078035796334,0.711530775379696,1.00246017982076
"12517","{offerType=Angebot,gearbox=manuell,kilometer=150000,monthOfRegistration=5} => {seller=privat}",0.0410564618772742,1,1.00001056261784
"12518","{seller=privat,gearbox=manuell,kilometer=150000,monthOfRegistration=5} => {offerType=Angebot}",0.0410564618772742,1,1.00004225181023
"12519","{seller=privat,offerType=Angebot,kilometer=150000,monthOfRegistration=5} => {gearbox=manuell}",0.0410564618772742,0.776778577138289,1.05258739320822
"12520","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=5} => {kilometer=150000}",0.0410564618772742,0.644182963208485,0.993301193020761
"12521","{offerType=Angebot,gearbox=manuell,kilometer=150000,monthOfRegistration=5} => {nrOfPictures=0}",0.0410564618772742,1,1
"12522","{gearbox=manuell,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {offerType=Angebot}",0.0410564618772742,1,1.00004225181023
"12523","{offerType=Angebot,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {gearbox=manuell}",0.0410564618772742,0.776778577138289,1.05258739320822
"12524","{offerType=Angebot,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {kilometer=150000}",0.0410564618772742,0.644182963208485,0.993301193020761
"12525","{seller=privat,gearbox=manuell,kilometer=150000,monthOfRegistration=5} => {nrOfPictures=0}",0.0410564618772742,1,1
"12526","{gearbox=manuell,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {seller=privat}",0.0410564618772742,1,1.00001056261784
"12527","{seller=privat,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {gearbox=manuell}",0.0410564618772742,0.776778577138289,1.05258739320822
"12528","{seller=privat,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {kilometer=150000}",0.0410564618772742,0.644182963208485,0.993301193020761
"12529","{seller=privat,offerType=Angebot,kilometer=150000,monthOfRegistration=5} => {nrOfPictures=0}",0.0528547813825264,1,1
"12530","{offerType=Angebot,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {seller=privat}",0.0528547813825264,1,1.00001056261784
"12531","{seller=privat,kilometer=150000,monthOfRegistration=5,nrOfPictures=0} => {offerType=Angebot}",0.0528547813825264,1,1.00004225181023
"12532","{seller=privat,offerType=Angebot,monthOfRegistration=5,nrOfPictures=0} => {kilometer=150000}",0.0528547813825264,0.635065676756139,0.979242746853355
"12533","{offerType=Angebot,gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein} => {seller=privat}",0.048180872357393,1,1.00001056261784
"12534","{seller=privat,gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein} => {offerType=Angebot}",0.048180872357393,1,1.00004225181023
"12535","{seller=privat,offerType=Angebot,monthOfRegistration=5,notRepairedDamage=nein} => {gearbox=manuell}",0.048180872357393,0.764582634931277,1.03606106847011
"12536","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=5} => {notRepairedDamage=nein}",0.048180872357393,0.755966191581041,1.06506426787561
"12537","{offerType=Angebot,gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein} => {nrOfPictures=0}",0.048180872357393,1,1
"12538","{gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.048180872357393,1,1.00004225181023
"12539","{offerType=Angebot,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {gearbox=manuell}",0.048180872357393,0.764582634931277,1.03606106847011
"12540","{offerType=Angebot,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {notRepairedDamage=nein}",0.048180872357393,0.755966191581041,1.06506426787561
"12541","{seller=privat,gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein} => {nrOfPictures=0}",0.048180872357393,1,1
"12542","{gearbox=manuell,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.048180872357393,1,1.00001056261784
"12543","{seller=privat,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {gearbox=manuell}",0.048180872357393,0.764582634931277,1.03606106847011
"12544","{seller=privat,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {notRepairedDamage=nein}",0.048180872357393,0.755966191581041,1.06506426787561
"12545","{seller=privat,offerType=Angebot,monthOfRegistration=5,notRepairedDamage=nein} => {nrOfPictures=0}",0.063015912415698,1,1
"12546","{offerType=Angebot,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.063015912415698,1,1.00001056261784
"12547","{seller=privat,monthOfRegistration=5,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.063015912415698,1,1.00004225181023
"12548","{seller=privat,offerType=Angebot,monthOfRegistration=5,nrOfPictures=0} => {notRepairedDamage=nein}",0.063015912415698,0.757154641791992,1.06673864943914
"12549","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=5} => {nrOfPictures=0}",0.0637341628421592,1,1
"12550","{offerType=Angebot,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {seller=privat}",0.0637341628421592,1,1.00001056261784
"12551","{seller=privat,gearbox=manuell,monthOfRegistration=5,nrOfPictures=0} => {offerType=Angebot}",0.0637341628421592,1,1.00004225181023
"12552","{seller=privat,offerType=Angebot,monthOfRegistration=5,nrOfPictures=0} => {gearbox=manuell}",0.0637341628421592,0.765784631004505,1.03768985426648
"12553","{offerType=Angebot,abtest=control,monthOfRegistration=4,notRepairedDamage=nein} => {seller=privat}",0.03016651791137,1,1.00001056261784
"12554","{seller=privat,abtest=control,monthOfRegistration=4,notRepairedDamage=nein} => {offerType=Angebot}",0.03016651791137,1,1.00004225181023
"12555","{seller=privat,offerType=Angebot,abtest=control,monthOfRegistration=4} => {notRepairedDamage=nein}",0.03016651791137,0.751776783364043,1.05916190207518
"12556","{offerType=Angebot,abtest=control,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.03016651791137,1,1
"12557","{abtest=control,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.03016651791137,1,1.00004225181023
"12558","{offerType=Angebot,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.03016651791137,0.751776783364043,1.05916190207518
"12559","{seller=privat,abtest=control,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.03016651791137,1,1
"12560","{abtest=control,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.03016651791137,1,1.00001056261784
"12561","{seller=privat,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.03016651791137,0.751776783364043,1.05916190207518
"12562","{offerType=Angebot,abtest=control,gearbox=manuell,monthOfRegistration=4} => {seller=privat}",0.0303091117460351,1,1.00001056261784
"12563","{seller=privat,abtest=control,gearbox=manuell,monthOfRegistration=4} => {offerType=Angebot}",0.0303091117460351,1,1.00004225181023
"12564","{seller=privat,offerType=Angebot,abtest=control,monthOfRegistration=4} => {gearbox=manuell}",0.0303091117460351,0.755330350092129,1.02352359811925
"12565","{offerType=Angebot,abtest=control,gearbox=manuell,monthOfRegistration=4} => {nrOfPictures=0}",0.0303091117460351,1,1
"12566","{abtest=control,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0303091117460351,1,1.00004225181023
"12567","{offerType=Angebot,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0303091117460351,0.755330350092129,1.02352359811925
"12568","{seller=privat,abtest=control,gearbox=manuell,monthOfRegistration=4} => {nrOfPictures=0}",0.0303091117460351,1,1
"12569","{abtest=control,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0303091117460351,1,1.00001056261784
"12570","{seller=privat,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0303091117460351,0.755330350092129,1.02352359811925
"12571","{seller=privat,offerType=Angebot,abtest=control,monthOfRegistration=4} => {nrOfPictures=0}",0.0401269613253833,1,1
"12572","{offerType=Angebot,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0401269613253833,1,1.00001056261784
"12573","{seller=privat,abtest=control,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0401269613253833,1,1.00004225181023
"12574","{offerType=Angebot,abtest=test,monthOfRegistration=4,notRepairedDamage=nein} => {seller=privat}",0.0326751131508484,1,1.00001056261784
"12575","{seller=privat,abtest=test,monthOfRegistration=4,notRepairedDamage=nein} => {offerType=Angebot}",0.0326751131508484,1,1.00004225181023
"12576","{seller=privat,offerType=Angebot,abtest=test,monthOfRegistration=4} => {notRepairedDamage=nein}",0.0326751131508484,0.757839294463498,1.06770324164504
"12577","{offerType=Angebot,abtest=test,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0326751131508484,1,1
"12578","{abtest=test,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0326751131508484,1,1.00004225181023
"12579","{offerType=Angebot,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0326751131508484,0.757839294463498,1.06770324164504
"12580","{seller=privat,abtest=test,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0326751131508484,1,1
"12581","{abtest=test,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0326751131508484,1,1.00001056261784
"12582","{seller=privat,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0326751131508484,0.757839294463498,1.06770324164504
"12583","{offerType=Angebot,abtest=test,gearbox=manuell,monthOfRegistration=4} => {seller=privat}",0.0330183946046718,1,1.00001056261784
"12584","{seller=privat,abtest=test,gearbox=manuell,monthOfRegistration=4} => {offerType=Angebot}",0.0330183946046718,1,1.00004225181023
"12585","{seller=privat,offerType=Angebot,abtest=test,monthOfRegistration=4} => {gearbox=manuell}",0.0330183946046718,0.765801077902989,1.03771214092385
"12586","{offerType=Angebot,abtest=test,gearbox=manuell,monthOfRegistration=4} => {nrOfPictures=0}",0.0330183946046718,1,1
"12587","{abtest=test,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0330183946046718,1,1.00004225181023
"12588","{offerType=Angebot,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0330183946046718,0.765801077902989,1.03771214092385
"12589","{seller=privat,abtest=test,gearbox=manuell,monthOfRegistration=4} => {nrOfPictures=0}",0.0330183946046718,1,1
"12590","{abtest=test,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0330183946046718,1,1.00001056261784
"12591","{seller=privat,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0330183946046718,0.765801077902989,1.03771214092385
"12592","{seller=privat,offerType=Angebot,abtest=test,monthOfRegistration=4} => {nrOfPictures=0}",0.0431161506002144,1,1
"12593","{offerType=Angebot,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0431161506002144,1,1.00001056261784
"12594","{seller=privat,abtest=test,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0431161506002144,1,1.00004225181023
"12595","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,fuelType=benzin} => {seller=privat}",0.0304411430744287,1,1.00001056261784
"12596","{seller=privat,kilometer=150000,monthOfRegistration=4,fuelType=benzin} => {offerType=Angebot}",0.0304411430744287,1,1.00004225181023
"12597","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,fuelType=benzin} => {nrOfPictures=0}",0.0304411430744287,1,1
"12598","{kilometer=150000,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {offerType=Angebot}",0.0304411430744287,1,1.00004225181023
"12599","{seller=privat,kilometer=150000,monthOfRegistration=4,fuelType=benzin} => {nrOfPictures=0}",0.0304411430744287,1,1
"12600","{kilometer=150000,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {seller=privat}",0.0304411430744287,1,1.00001056261784
"12601","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {offerType=Angebot}",0.0318037063834507,1,1.00004225181023
"12602","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {gearbox=manuell}",0.0318037063834507,0.802505330490405,1.08744888017968
"12603","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {notRepairedDamage=nein}",0.0318037063834507,0.749564351506099,1.05604485511826
"12604","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {fuelType=benzin}",0.0318037063834507,0.670526667408974,1.11268078757666
"12605","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {seller=privat}",0.0318037063834507,1,1.00001056261784
"12606","{seller=privat,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {gearbox=manuell}",0.0318037063834507,0.802505330490405,1.08744888017968
"12607","{seller=privat,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {notRepairedDamage=nein}",0.0318037063834507,0.749564351506099,1.05604485511826
"12608","{seller=privat,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {fuelType=benzin}",0.0318037063834507,0.670526667408974,1.11268078757666
"12609","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {nrOfPictures=0}",0.0318037063834507,1,1
"12610","{monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein,nrOfPictures=0} => {gearbox=manuell}",0.0318037063834507,0.802505330490405,1.08744888017968
"12611","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {notRepairedDamage=nein}",0.0318037063834507,0.749564351506099,1.05604485511826
"12612","{gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {fuelType=benzin}",0.0318037063834507,0.670526667408974,1.11268078757666
"12613","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {seller=privat}",0.0396305235306233,1,1.00001056261784
"12614","{seller=privat,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {offerType=Angebot}",0.0396305235306233,1,1.00004225181023
"12615","{seller=privat,offerType=Angebot,monthOfRegistration=4,fuelType=benzin} => {notRepairedDamage=nein}",0.0396305235306233,0.753413654618474,1.06146805425979
"12616","{seller=privat,offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein} => {fuelType=benzin}",0.0396305235306233,0.630641230355492,1.04649436775088
"12617","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {nrOfPictures=0}",0.0396305235306233,1,1
"12618","{monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0396305235306233,1,1.00004225181023
"12619","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {notRepairedDamage=nein}",0.0396305235306233,0.753413654618474,1.06146805425979
"12620","{offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {fuelType=benzin}",0.0396305235306233,0.630641230355492,1.04649436775088
"12621","{seller=privat,monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein} => {nrOfPictures=0}",0.0396305235306233,1,1
"12622","{monthOfRegistration=4,fuelType=benzin,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0396305235306233,1,1.00001056261784
"12623","{seller=privat,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {notRepairedDamage=nein}",0.0396305235306233,0.753413654618474,1.06146805425979
"12624","{seller=privat,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {fuelType=benzin}",0.0396305235306233,0.630641230355492,1.04649436775088
"12625","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {seller=privat}",0.0424295876925677,1,1.00001056261784
"12626","{seller=privat,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {offerType=Angebot}",0.0424295876925677,1,1.00004225181023
"12627","{seller=privat,offerType=Angebot,monthOfRegistration=4,fuelType=benzin} => {gearbox=manuell}",0.0424295876925677,0.806626506024096,1.09303335114687
"12628","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=4} => {fuelType=benzin}",0.0424295876925677,0.670002501876407,1.11181098038487
"12629","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {nrOfPictures=0}",0.0424295876925677,1,1
"12630","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {offerType=Angebot}",0.0424295876925677,1,1.00004225181023
"12631","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {gearbox=manuell}",0.0424295876925677,0.806626506024096,1.09303335114687
"12632","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {fuelType=benzin}",0.0424295876925677,0.670002501876407,1.11181098038487
"12633","{seller=privat,gearbox=manuell,monthOfRegistration=4,fuelType=benzin} => {nrOfPictures=0}",0.0424295876925677,1,1
"12634","{gearbox=manuell,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {seller=privat}",0.0424295876925677,1,1.00001056261784
"12635","{seller=privat,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {gearbox=manuell}",0.0424295876925677,0.806626506024096,1.09303335114687
"12636","{seller=privat,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {fuelType=benzin}",0.0424295876925677,0.670002501876407,1.11181098038487
"12637","{seller=privat,offerType=Angebot,monthOfRegistration=4,fuelType=benzin} => {nrOfPictures=0}",0.0526012812320107,1,1
"12638","{offerType=Angebot,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {seller=privat}",0.0526012812320107,1,1.00001056261784
"12639","{seller=privat,monthOfRegistration=4,fuelType=benzin,nrOfPictures=0} => {offerType=Angebot}",0.0526012812320107,1,1.00004225181023
"12640","{seller=privat,offerType=Angebot,monthOfRegistration=4,nrOfPictures=0} => {fuelType=benzin}",0.0526012812320107,0.631899505138942,1.0485823655071
"12641","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein} => {seller=privat}",0.0369740532033441,1,1.00001056261784
"12642","{seller=privat,kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein} => {offerType=Angebot}",0.0369740532033441,1,1.00004225181023
"12643","{seller=privat,offerType=Angebot,kilometer=150000,monthOfRegistration=4} => {notRepairedDamage=nein}",0.0369740532033441,0.706458123107972,0.995313430748985
"12644","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0369740532033441,1,1
"12645","{kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0369740532033441,1,1.00004225181023
"12646","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0369740532033441,0.706458123107972,0.995313430748985
"12647","{seller=privat,kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0369740532033441,1,1
"12648","{kilometer=150000,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0369740532033441,1,1.00001056261784
"12649","{seller=privat,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0369740532033441,0.706458123107972,0.995313430748985
"12650","{offerType=Angebot,gearbox=manuell,kilometer=150000,monthOfRegistration=4} => {seller=privat}",0.0403118051851343,1,1.00001056261784
"12651","{seller=privat,gearbox=manuell,kilometer=150000,monthOfRegistration=4} => {offerType=Angebot}",0.0403118051851343,1,1.00004225181023
"12652","{seller=privat,offerType=Angebot,kilometer=150000,monthOfRegistration=4} => {gearbox=manuell}",0.0403118051851343,0.770232088799193,1.04371645971659
"12653","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=4} => {kilometer=150000}",0.0403118051851343,0.636560753898757,0.981548088649455
"12654","{offerType=Angebot,gearbox=manuell,kilometer=150000,monthOfRegistration=4} => {nrOfPictures=0}",0.0403118051851343,1,1
"12655","{gearbox=manuell,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0403118051851343,1,1.00004225181023
"12656","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0403118051851343,0.770232088799193,1.04371645971659
"12657","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {kilometer=150000}",0.0403118051851343,0.636560753898757,0.981548088649455
"12658","{seller=privat,gearbox=manuell,kilometer=150000,monthOfRegistration=4} => {nrOfPictures=0}",0.0403118051851343,1,1
"12659","{gearbox=manuell,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0403118051851343,1,1.00001056261784
"12660","{seller=privat,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0403118051851343,0.770232088799193,1.04371645971659
"12661","{seller=privat,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {kilometer=150000}",0.0403118051851343,0.636560753898757,0.981548088649455
"12662","{seller=privat,offerType=Angebot,kilometer=150000,monthOfRegistration=4} => {nrOfPictures=0}",0.0523372185752235,1,1
"12663","{offerType=Angebot,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0523372185752235,1,1.00001056261784
"12664","{seller=privat,kilometer=150000,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0523372185752235,1,1.00004225181023
"12665","{seller=privat,offerType=Angebot,monthOfRegistration=4,nrOfPictures=0} => {kilometer=150000}",0.0523372185752235,0.628727318868164,0.969469283704686
"12666","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {seller=privat}",0.0474309344121173,1,1.00001056261784
"12667","{seller=privat,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {offerType=Angebot}",0.0474309344121173,1,1.00004225181023
"12668","{seller=privat,offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein} => {gearbox=manuell}",0.0474309344121173,0.754769308345239,1.0227633486901
"12669","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=4} => {notRepairedDamage=nein}",0.0474309344121173,0.748978400467017,1.05521932148805
"12670","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0474309344121173,1,1
"12671","{gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0474309344121173,1,1.00004225181023
"12672","{offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {gearbox=manuell}",0.0474309344121173,0.754769308345239,1.0227633486901
"12673","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0474309344121173,0.748978400467017,1.05521932148805
"12674","{seller=privat,gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0474309344121173,1,1
"12675","{gearbox=manuell,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0474309344121173,1,1.00001056261784
"12676","{seller=privat,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {gearbox=manuell}",0.0474309344121173,0.754769308345239,1.0227633486901
"12677","{seller=privat,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0474309344121173,0.748978400467017,1.05521932148805
"12678","{seller=privat,offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein} => {nrOfPictures=0}",0.0628416310622184,1,1
"12679","{offerType=Angebot,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0628416310622184,1,1.00001056261784
"12680","{seller=privat,monthOfRegistration=4,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0628416310622184,1,1.00004225181023
"12681","{seller=privat,offerType=Angebot,monthOfRegistration=4,nrOfPictures=0} => {notRepairedDamage=nein}",0.0628416310622184,0.754916888719706,1.06358592797598
"12682","{seller=privat,offerType=Angebot,gearbox=manuell,monthOfRegistration=4} => {nrOfPictures=0}",0.0633275063507069,1,1
"12683","{offerType=Angebot,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {seller=privat}",0.0633275063507069,1,1.00001056261784
"12684","{seller=privat,gearbox=manuell,monthOfRegistration=4,nrOfPictures=0} => {offerType=Angebot}",0.0633275063507069,1,1.00004225181023
"12685","{seller=privat,offerType=Angebot,monthOfRegistration=4,nrOfPictures=0} => {gearbox=manuell}",0.0633275063507069,0.760753711457937,1.03087261876744
"12686","{seller=privat,offerType=Angebot,vehicleType=kombi,brand=audi} => {nrOfPictures=0}",0.0322790191656676,1,1
"12687","{offerType=Angebot,vehicleType=kombi,brand=audi,nrOfPictures=0} => {seller=privat}",0.0322790191656676,1,1.00001056261784
"12688","{seller=privat,vehicleType=kombi,brand=audi,nrOfPictures=0} => {offerType=Angebot}",0.0322790191656676,1,1.00004225181023
"12689","{seller=privat,offerType=Angebot,vehicleType=limousine,brand=audi} => {nrOfPictures=0}",0.0325008317973689,1,1
"12690","{offerType=Angebot,vehicleType=limousine,brand=audi,nrOfPictures=0} => {seller=privat}",0.0325008317973689,1,1.00001056261784
"12691","{seller=privat,vehicleType=limousine,brand=audi,nrOfPictures=0} => {offerType=Angebot}",0.0325008317973689,1,1.00004225181023
"12692","{offerType=Angebot,fuelType=diesel,brand=audi,notRepairedDamage=nein} => {seller=privat}",0.0312755810698763,1,1.00001056261784
"12693","{seller=privat,fuelType=diesel,brand=audi,notRepairedDamage=nein} => {offerType=Angebot}",0.0312755810698763,1,1.00004225181023
"12694","{seller=privat,offerType=Angebot,fuelType=diesel,brand=audi} => {notRepairedDamage=nein}",0.0312755810698763,0.798328390401726,1.12474744521214
"12695","{offerType=Angebot,fuelType=diesel,brand=audi,notRepairedDamage=nein} => {nrOfPictures=0}",0.0312755810698763,1,1
"12696","{fuelType=diesel,brand=audi,notRepairedDamage=nein,nrOfPictures=0} => {offerType=Angebot}",0.0312755810698763,1,1.00004225181023
"12697","{offerType=Angebot,fuelType=diesel,brand=audi,nrOfPictures=0} => {notRepairedDamage=nein}",0.0312755810698763,0.798328390401726,1.12474744521214
"12698","{seller=privat,fuelType=diesel,brand=audi,notRepairedDamage=nein} => {nrOfPictures=0}",0.0312755810698763,1,1
"12699","{fuelType=diesel,brand=audi,notRepairedDamage=nein,nrOfPictures=0} => {seller=privat}",0.0312755810698763,1,1.00001056261784
"12700","{seller=privat,fuelType=diesel,brand=audi,nrOfPictures=0} => {notRepairedDamage=nein}",0.0312755810698763,0.798328390401726,1.12474744521214
"12701","{seller=privat,offerType=Angebot,fuelType=diesel,brand=audi} => {nrOfPictures=0}",0.0391763357609494,1,1
"12702","{offerType=Angebot,fuelType=diesel,brand=audi,nrOfPictures=0} => {seller=privat}",0.0391763357609494,1,1.00001056261784
"12703","{seller=privat,fuelType=diesel,brand=audi,nrOfPictures=0} => {offerType=Angebot}",0.0391763357609494,1,1.00004225181023
"12704","{offerType=Angebot,abtest=control,kilometer=150000,brand=audi} => {seller=privat}",0.0308742058315597,1,1.00001056261784
"12705","{seller=privat,abtest=control,kilometer=150000,brand=audi} => {offerType=Angebot}",0.0308742058315597,1,1.00004225181023
